grid_lat,grid_lon,year,eq_count_3yr,eq_count_1yr,mean_mag_3yr,max_mag_3yr,mean_depth_3yr,seismic_energy_3yr,seismic_energy_1yr,freq_trend,mag_trend,target_count,target_max_mag,target_energy,target_hrs,risk_label
28,138,2004,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2005,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2006,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2007,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2008,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2009,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2010,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2011,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2012,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2013,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2014,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2015,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2016,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2017,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2018,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2019,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2020,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Low
28,138,2021,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.4,3981071.7055349774,9.101029995663982,Medium
28,138,2022,1,1,4.4,4.4,529.902,3981071.7055349774,3981071.7055349774,10.0,0.4000000000000003,0,0.0,0.0,0.0,Low
28,138,2023,1,0,4.4,4.4,529.902,3981071.7055349774,0.0,0.0,-0.4000000000000003,0,0.0,0.0,0.0,Low
28,138,2024,1,0,4.4,4.4,529.902,3981071.7055349774,0.0,0.0,-0.4000000000000003,0,0.0,0.0,0.0,Low
28,139,2002,8,3,4.375,4.7,520.8375,34193774.77231121,9374680.955692708,1.1538461538461535,-0.1200000000000001,4,4.6,17797616.0750335,9.898970004336018,Medium
28,139,2003,10,4,4.38,4.7,510.71,45191936.210545294,17797616.0750335,1.2903225806451613,-0.0083333333333337,4,4.6,16398431.141036153,9.898970004336018,Medium
28,139,2004,11,4,4.354545454545455,4.6,511.3181818181818,43570728.17176236,16398431.141036153,1.1111111111111112,0.0321428571428574,0,0.0,0.0,0.0,Low
28,139,2005,8,0,4.375,4.6,507.75,34196047.21606965,0.0,0.0,-0.375,3,4.5,12422867.888702918,9.602059991327963,Medium
28,139,2006,7,3,4.385714285714286,4.6,514.5857142857143,28821299.02973907,12422867.888702918,1.4285714285714286,0.0250000000000003,8,5.4,171948604.45713925,11.754242509439326,High
28,139,2007,11,8,4.545454545454546,5.4,518.5909090909091,184371472.34584215,171948604.45713925,5.0,0.2000000000000001,6,4.9,61884529.87170507,10.645098040014258,Medium
28,139,2008,17,6,4.541176470588236,5.4,517.0470588235295,246256002.2175472,61884529.87170507,1.0714285714285714,-0.0121212121212126,0,0.0,0.0,0.0,Low
28,139,2009,14,0,4.571428571428571,5.4,517.9285714285713,233833134.32884437,0.0,0.0,-0.5714285714285712,1,6.8,15848931924.611109,13.901029995663981,High
28,139,2010,7,1,4.857142857142857,6.8,507.9,15910816454.482817,15848931924.611109,0.3225806451612903,2.2666666666666666,3,5.2,67909379.69425276,11.002059991327963,High
28,139,2011,4,3,5.125,6.8,502.75,15916841304.30536,67909379.69425276,5.0,-2.2333333333333334,3,5.6,266389899.3995118,11.802059991327962,High
28,139,2012,7,3,5.028571428571429,6.8,508.4714285714285,16183231203.704874,266389899.3995118,1.4285714285714286,-0.2249999999999996,2,4.8,18667314.85587556,10.077121254719662,Medium
28,139,2013,8,2,4.6875,5.6,503.76375,352966593.9496401,18667314.85587556,0.6451612903225806,-0.1833333333333335,8,6.2,2015666232.1174607,13.354242509439326,High
28,139,2014,13,8,4.615384615384615,6.2,494.0415384615384,2300723446.3728485,2015666232.1174607,3.0769230769230766,-0.2349999999999994,4,4.5,11437058.498136822,9.698970004336019,Medium
28,139,2015,14,4,4.45,6.2,493.4714285714285,2045770605.4714732,11437058.498136822,0.7843137254901962,-0.2799999999999993,1,4.1,1412537.5446227526,8.50102999566398,Medium
28,139,2016,13,1,4.407692307692309,6.2,498.2292307692308,2028515828.1602209,1412537.5446227526,0.1639344262295082,-0.3333333333333339,3,4.7,15038567.4742841,10.002059991327963,Medium
28,139,2017,8,3,4.2625,4.7,508.48,27888163.51704368,15038567.4742841,1.1538461538461535,0.1133333333333332,0,0.0,0.0,0.0,Low
28,139,2018,4,0,4.275,4.7,508.37,16451105.018906854,0.0,0.0,-0.2750000000000003,1,4.1,1412537.5446227526,8.50102999566398,Medium
28,139,2019,4,1,4.275,4.7,513.6925,16451105.018906854,1412537.5446227526,0.625,-0.2333333333333334,1,4.1,1412537.5446227526,8.50102999566398,Medium
28,139,2020,2,1,4.1,4.1,514.59,2825075.089245505,1412537.5446227526,1.6666666666666667,0.0,5,4.3,8226182.790856086,9.378151250383644,Medium
28,139,2021,7,5,4.114285714285715,4.3,513.7714285714286,11051257.88010159,8226182.790856086,4.545454545454545,0.0199999999999995,4,5.5,202627689.93419844,11.698970004336019,High
28,139,2022,10,4,4.319999999999999,5.5,508.9582,212266410.26967728,202627689.93419844,1.2903225806451613,0.5083333333333337,6,5.3,116411084.23612233,11.445098040014257,High
28,139,2023,15,6,4.413333333333333,5.5,508.9138,327264956.96117693,116411084.23612233,1.3043478260869563,0.1722222222222225,4,4.4,10374680.955692708,9.49897000433602,Medium
28,139,2024,14,4,4.464285714285714,5.5,507.3325,329413455.1260135,10374680.955692708,0.7843137254901962,-0.3350000000000008,1,4.3,2818382.9312644494,8.901029995663981,Medium
28,140,2002,15,8,4.513333333333334,5.9,432.6,894029139.4280136,740551680.109227,2.2222222222222223,-0.1624999999999996,11,4.8,52900156.84152662,10.679181246047625,High
28,140,2003,20,11,4.39,5.9,451.145,796270219.882018,52900156.84152662,2.391304347826088,-0.0585858585858583,10,4.6,37698304.14831515,10.241392685158225,Medium
28,140,2004,29,10,4.36551724137931,5.9,445.7758620689656,831150141.0990688,37698304.14831515,1.0416666666666667,-0.0847368421052623,12,4.5,26712544.69614456,10.113943352306837,Medium
28,140,2005,33,12,4.284848484848485,4.8,445.26969696969695,117311005.68598633,26712544.69614456,1.1320754716981132,-0.1464285714285722,6,5.1,55875613.71148732,11.045098040014256,High
28,140,2006,28,6,4.267857142857143,5.1,449.6428571428572,120286462.55594702,55875613.71148732,0.5405405405405406,0.1045454545454536,11,5.3,156341493.79666147,11.679181246047625,High
28,140,2007,29,11,4.3068965517241375,5.3,455.7344827586207,238929652.20429337,156341493.79666147,1.208791208791209,0.1646464646464656,15,5.8,551205679.3705276,12.804119982655925,High
28,140,2008,32,15,4.371874999999999,5.8,460.246875,763422786.8786764,551205679.3705276,1.744186046511628,-0.034901960784313,5,4.7,25055589.976345323,10.178151250383644,Medium
28,140,2009,31,5,4.380645161290322,5.8,457.87419354838704,732602763.1435343,25055589.976345323,0.3816793893129771,0.0230769230769238,2,5.3,94748507.06527787,11.077121254719662,High
28,140,2010,22,2,4.413636363636363,5.8,463.8045454545456,671009776.4121507,94748507.06527787,0.198019801980198,0.5350000000000001,5,4.8,46259225.31868055,10.378151250383644,Medium
28,140,2011,12,5,4.575,5.3,418.075,166063322.3603038,46259225.31868055,1.3888888888888888,0.0771428571428556,5,4.6,19792878.39000238,9.978151250383643,Medium
28,140,2012,12,5,4.55,5.3,425.1166666666666,160800610.77396086,19792878.39000238,1.3888888888888888,-0.3600000000000003,8,4.7,30389582.45048067,10.354242509439326,Medium
28,140,2013,18,8,4.405555555555555,4.8,440.0794444444445,96441686.1591636,30389582.45048067,1.5686274509803924,-0.1674999999999995,9,5.5,226866819.74689257,12.0,High
28,140,2014,22,9,4.4,5.5,471.4549999999999,277049280.5873757,226866819.74689257,1.3636363636363638,0.1880341880341873,25,7.8,507305207598.2213,17.014973347970816,High
28,140,2015,42,25,4.514285714285714,7.8,473.6628571428572,507562464000.4186,507305207598.2213,2.906976744186047,0.1623529411764703,7,4.4,13207254.496391062,9.703089986991944,Medium
28,140,2016,41,7,4.490243902439024,7.8,475.2797560975609,507545281672.4646,13207254.496391062,0.4093567251461988,-0.4189075630252095,14,6.1,1482593525.5719955,13.37609125905568,High
28,140,2017,46,14,4.497826086956523,7.8,473.08,508801008378.2897,1482593525.5719955,0.8695652173913043,0.0441964285714284,10,5.6,288608184.1222772,12.241392685158225,High
28,140,2018,31,10,4.390322580645161,6.1,465.4345161290323,1784408964.1906636,288608184.1222772,0.9433962264150944,-0.0299999999999993,7,4.6,22788140.70497126,10.103089986991943,Medium
28,140,2019,31,7,4.419354838709677,6.1,453.2851612903226,1793989850.3992438,22788140.70497126,0.578512396694215,-0.1910714285714281,13,4.7,38342506.01736523,10.546128035678239,Medium
28,140,2020,30,13,4.286666666666666,5.6,431.7543333333333,349738830.84461373,38342506.01736523,1.5116279069767442,-0.0986425339366521,11,4.4,21427893.30874424,9.879181246047626,Medium
28,140,2021,31,11,4.216129032258064,4.7,438.9212903225807,82558540.03108071,21427893.30874424,1.0891089108910892,-0.081363636363636,7,4.8,24494344.418071,10.503089986991943,Medium
28,140,2022,31,7,4.199999999999999,4.8,445.3201935483871,84264743.74418046,24494344.418071,0.578512396694215,8.881784197001252e-16,11,4.6,28126870.864137728,10.279181246047624,Medium
28,140,2023,29,11,4.186206896551724,4.8,450.7065517241379,74049108.59095296,28126870.864137728,1.208791208791209,0.0222222222222239,9,6.5,5643453773.850725,14.0,High
28,140,2024,27,9,4.266666666666667,6.5,437.4397407407407,5696074989.132934,5643453773.850725,0.989010989010989,0.2000000000000001,12,5.1,74761160.55077314,11.313943352306836,High
28,141,2002,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3,4.8,26610597.203118365,10.202059991327962,Medium
28,141,2003,3,3,4.566666666666666,4.8,85.23333333333333,26610597.203118365,26610597.203118365,30.0,0.5666666666666664,1,4.6,7943282.347242805,9.50102999566398,Medium
28,141,2004,4,1,4.574999999999999,4.8,66.425,34553879.550361164,7943282.347242805,0.625,0.0333333333333332,0,0.0,0.0,0.0,Low
28,141,2005,4,0,4.574999999999999,4.8,66.425,34553879.550361164,0.0,0.0,-0.5749999999999993,2,4.3,4813645.246233332,9.077121254719662,Medium
28,141,2006,3,2,4.366666666666666,4.6,30.899999999999995,12756927.593476135,4813645.246233332,3.333333333333333,-0.3499999999999996,1,4.4,3981071.7055349774,9.101029995663982,Medium
28,141,2007,3,1,4.300000000000001,4.4,53.26666666666667,8794716.951768309,3981071.7055349774,0.9090909090909092,0.1500000000000003,3,4.4,7388871.565126613,9.402059991327963,Medium
28,141,2008,6,3,4.266666666666667,4.4,128.78333333333333,16183588.516894922,7388871.565126613,1.875,-0.0666666666666673,3,4.4,7799454.636799427,9.402059991327963,Medium
28,141,2009,7,3,4.257142857142857,4.4,121.35714285714286,19169397.907461017,7799454.636799427,1.4285714285714286,-0.0416666666666669,4,4.4,8218684.339403235,9.49897000433602,Medium
28,141,2010,10,4,4.209999999999999,4.4,88.66999999999999,23407010.541329272,8218684.339403235,1.2903225806451613,-0.0583333333333335,3,4.4,8211992.18142218,9.402059991327963,Medium
28,141,2011,10,3,4.220000000000001,4.4,34.92,24230131.15762484,8211992.18142218,0.8333333333333333,0.0666666666666664,1,4.7,11220184.543019652,9.701029995663982,Medium
28,141,2012,8,1,4.275,4.7,26.2125,27650861.063845064,11220184.543019652,0.2777777777777778,0.4857142857142857,3,5.1,56592713.26787404,10.802059991327962,High
28,141,2013,7,3,4.514285714285714,5.1,47.37285714285714,76024889.99231586,56592713.26787404,1.4285714285714286,0.3250000000000002,2,4.5,6623413.251903491,9.477121254719663,Medium
28,141,2014,6,2,4.55,5.1,139.59833333333333,74436311.06279719,6623413.251903491,0.9523809523809524,-0.4500000000000002,11,4.9,62310581.85071321,10.879181246047626,High
28,141,2015,16,11,4.425,5.1,316.020625,125526708.37049076,62310581.85071321,4.230769230769231,-0.1381818181818186,4,4.7,33687195.58984628,10.098970004336019,Medium
28,141,2016,17,4,4.417647058823529,4.9,290.56176470588235,102621190.692463,33687195.58984628,0.6060606060606061,0.2384615384615376,0,0.0,0.0,0.0,Low
28,141,2017,15,0,4.44,4.9,290.54466666666667,95997777.44055948,0.0,0.0,-0.4399999999999995,1,4.4,3981071.7055349774,9.101029995663982,Medium
28,141,2018,5,1,4.5600000000000005,4.7,32.36,37668267.29538126,3981071.7055349774,0.4761904761904761,-0.1999999999999993,1,4.7,11220184.543019652,9.701029995663982,Medium
28,141,2019,2,1,4.550000000000001,4.7,105.955,15201256.24855463,11220184.543019652,1.6666666666666667,0.2999999999999998,2,4.5,9604484.957438467,9.477121254719663,Medium
28,141,2020,4,2,4.5,4.7,87.67750000000001,24805741.205993097,9604484.957438467,1.818181818181818,-0.1000000000000005,3,4.6,18704947.62575006,9.802059991327962,Medium
28,141,2021,6,3,4.516666666666667,4.7,80.51666666666667,39529617.12620818,18704947.62575006,1.875,-0.0333333333333349,3,4.6,21509977.9463891,9.802059991327962,Medium
28,141,2022,8,3,4.512499999999999,4.6,71.40475,49819410.52957763,21509977.9463891,1.1538461538461535,0.0866666666666668,2,4.9,28010624.637586918,10.277121254719663,Medium
28,141,2023,8,2,4.574999999999999,4.9,72.703375,68225550.20972608,28010624.637586918,0.6451612903225806,0.1666666666666678,2,4.6,13566695.599146295,9.677121254719662,Medium
28,141,2024,7,2,4.6000000000000005,4.9,72.52171428571428,63087298.18312231,13566695.599146295,0.7692307692307692,-0.0700000000000002,3,4.7,21981849.821526907,10.002059991327963,Medium
28,142,2002,14,3,4.721428571428572,5.9,33.15,1192668737.570401,14742736.984042233,0.5357142857142857,-0.3666666666666671,4,4.7,36007064.6851856,10.098970004336019,Medium
28,142,2003,16,4,4.6875,5.9,33.131249999999994,1196977938.4063644,36007064.6851856,0.6557377049180328,-0.0833333333333339,6,4.8,28285990.42274793,10.445098040014257,Medium
28,142,2004,13,6,4.430769230769231,4.8,31.907692307692308,79035792.09197575,28285990.42274793,1.6666666666666663,-0.2428571428571437,6,4.8,39086138.969691984,10.445098040014257,Medium
28,142,2005,16,6,4.425,4.8,32.4375,103379194.07762551,39086138.969691984,1.1764705882352942,-0.0133333333333336,3,4.9,26377736.015621196,10.402059991327963,Medium
28,142,2006,15,3,4.373333333333333,4.9,33.5,93749865.4080611,26377736.015621196,0.4918032786885246,0.0750000000000001,4,5.1,65498362.84524234,10.898970004336018,High
28,142,2007,13,4,4.4692307692307685,5.1,38.45384615384615,130962237.83055551,65498362.84524234,0.8695652173913044,0.1527777777777776,3,5.1,69050832.91574857,10.802059991327962,High
28,142,2008,10,3,4.58,5.1,45.73,160926931.7766121,69050832.91574857,0.8333333333333333,0.2190476190476191,0,0.0,0.0,0.0,Low
28,142,2009,7,0,4.642857142857143,5.1,48.82857142857143,134549195.76099092,0.0,0.0,-0.6428571428571432,5,4.9,37968030.36362576,10.578151250383645,Medium
28,142,2010,8,5,4.575,5.1,41.8375,107018863.27937432,37968030.36362576,3.125,-0.2533333333333338,0,0.0,0.0,0.0,Low
28,142,2011,5,0,4.48,4.9,38.98,37968030.36362576,0.0,0.0,-0.4799999999999995,3,4.5,11260179.11443239,9.602059991327963,Medium
28,142,2012,8,3,4.4375,4.9,40.4625,49228209.47805814,11260179.11443239,1.1538461538461535,-0.1133333333333332,5,4.8,33749619.997892745,10.378151250383644,Medium
28,142,2013,8,5,4.4375,4.8,47.27875,45009799.11232514,33749619.997892745,3.125,0.1133333333333332,10,4.7,71787907.74047913,10.441392685158226,Medium
28,142,2014,18,10,4.505555555555556,4.8,46.80833333333333,116797706.85280426,71787907.74047913,2.439024390243903,0.1225000000000005,1,4.5,5623413.251903491,9.301029995663981,Medium
28,142,2015,16,1,4.53125,4.8,47.07875,111160940.99027535,5623413.251903491,0.131578947368421,-0.0333333333333332,6,5.7,402987480.76142544,12.245098040014257,High
28,142,2016,17,6,4.617647058823529,5.7,44.06117647058824,480398801.7538081,402987480.76142544,1.0714285714285714,0.1787878787878796,8,4.9,55987669.54344483,10.754242509439326,High
28,142,2017,15,8,4.58,5.7,38.08533333333334,464598563.5567737,55987669.54344483,2.2222222222222223,-0.2250000000000005,4,4.7,35050031.58474807,10.098970004336019,Medium
28,142,2018,18,4,4.594444444444445,5.7,38.69166666666667,494025181.8896184,35050031.58474807,0.5633802816901409,0.0392857142857137,2,4.6,11924354.052777782,9.677121254719662,Medium
28,142,2019,14,2,4.521428571428571,4.9,36.24999999999999,102962055.18097068,11924354.052777782,0.3278688524590164,-0.0249999999999994,6,4.6,36252714.930431336,10.045098040014256,Medium
28,142,2020,12,6,4.541666666666667,4.7,32.6775,83227100.56795718,36252714.930431336,1.9354838709677415,-0.083333333333333,4,4.9,38772289.91609417,10.49897000433602,Medium
28,142,2021,12,4,4.525,4.9,29.727500000000003,86949358.89930329,38772289.91609417,0.9756097560975612,0.0750000000000001,3,4.6,11933806.97718057,9.802059991327962,Medium
28,142,2022,13,3,4.484615384615385,4.9,30.97223076923077,86958811.82370606,11933806.97718057,0.5882352941176471,-0.1966666666666663,3,4.5,8035950.796526244,9.602059991327963,Medium
28,142,2023,10,3,4.389999999999999,4.9,31.076100000000004,58742047.689800985,8035950.796526244,0.8333333333333333,-0.2714285714285713,3,4.7,18019639.17981908,10.002059991327963,Medium
28,142,2024,9,3,4.333333333333333,4.7,29.05333333333333,37989396.95352589,18019639.17981908,0.9677419354838708,0.200000000000001,4,4.8,22657839.485813323,10.298970004336018,Medium
28,143,2002,14,7,4.578571428571428,5.5,35.93571428571429,293141563.95380366,254767943.44388488,1.9444444444444444,0.3285714285714292,28,5.6,599479593.321222,12.662397997898955,High
28,143,2003,38,28,4.594736842105262,5.6,29.176315789473687,881354286.0026122,599479593.321222,5.490196078431373,-0.1564285714285711,7,4.8,42353334.1871606,10.503089986991943,Medium
28,143,2004,42,7,4.564285714285713,5.6,29.38809523809524,896600870.9522675,42353334.1871606,0.3977272727272727,-0.1628571428571419,9,5.0,82357142.69821005,11.0,High
28,143,2005,44,9,4.527272727272727,5.6,28.25,724190070.2065927,82357142.69821005,0.5113636363636364,-0.0063492063492063,0,0.0,0.0,0.0,Low
