grid_lat,grid_lon,year,eq_count_3yr,eq_count_1yr,mean_mag_3yr,max_mag_3yr,mean_depth_3yr,seismic_energy_3yr,seismic_energy_1yr,freq_trend,mag_trend,target_count,target_max_mag,target_energy,anomaly_flag,anomaly_score
24,123,2002,3,0,4.2,4.3,10.0,6226182.790856085,0.0,0.0,-0.2000000000000001,1,4.0,1000000.0,1,0.31048596240209203
24,123,2003,4,1,4.15,4.3,20.3,7226182.790856085,1000000.0,0.625,-0.2000000000000001,2,5.3,93106165.51890938,1,0.3014778555200713
24,123,2004,3,2,4.566666666666666,5.3,54.06666666666666,94106165.51890938,93106165.51890938,3.333333333333333,0.8499999999999996,2,4.2,3407799.8595916354,1,0.24726667804634733
24,123,2005,5,2,4.4,5.3,54.9,97513965.378501,3407799.8595916354,1.25,-0.4166666666666661,2,4.4,5976334.02050386,1,0.30771442477652583
24,123,2006,6,2,4.433333333333334,5.3,53.31666666666666,102490299.39900488,5976334.02050386,0.9523809523809524,-0.1999999999999993,0,0.0,0.0,1,0.31632411552193834
24,123,2007,4,0,4.225,4.4,52.225,9384133.880095497,0.0,0.0,-0.2249999999999996,1,4.0,1000000.0,1,0.306548053111863
24,123,2008,3,1,4.2,4.4,49.76666666666667,6976334.020503861,1000000.0,0.9090909090909092,-0.3000000000000007,2,4.6,11924354.052777782,1,0.3078377190167
24,123,2009,3,2,4.333333333333333,4.6,31.633333333333336,12924354.052777782,11924354.052777782,3.333333333333333,0.5,1,4.5,5623413.251903491,1,0.2886577785051963
24,123,2010,4,1,4.375,4.6,35.725,18547767.304681275,5623413.251903491,0.625,0.1666666666666669,0,0.0,0.0,1,0.31948693851112914
24,123,2011,3,0,4.5,4.6,30.066666666666663,17547767.304681275,0.0,0.0,-0.5,1,4.5,5623413.251903491,1,0.31564819962876894
24,123,2012,2,1,4.5,4.5,50.45,11246826.503806982,5623413.251903491,1.6666666666666667,0.0,0,0.0,0.0,1,0.32303036270289254
24,123,2013,1,0,4.5,4.5,52.9,5623413.251903491,0.0,0.0,-0.5,1,4.2,1995262.3149688828,1,0.31635895177378565
24,123,2014,2,1,4.35,4.5,31.45,7618675.566872374,1995262.3149688828,1.6666666666666667,-0.2999999999999998,1,4.1,1412537.5446227526,1,0.3228014014215998
24,123,2015,2,1,4.15,4.2,47.98,3407799.8595916354,1412537.5446227526,1.6666666666666667,-0.1000000000000005,3,4.5,11599747.272407353,1,0.28854535638509277
24,123,2016,5,3,4.279999999999999,4.5,36.014,15007547.131998986,11599747.272407353,2.727272727272727,0.2166666666666659,1,4.1,1412537.5446227526,1,0.3052974465300012
24,123,2017,5,1,4.260000000000001,4.5,47.456,14424822.361652857,1412537.5446227526,0.4761904761904761,-0.2000000000000001,1,4.8,15848931.924611108,1,0.3172210177885093
24,123,2018,5,1,4.4,4.8,39.17999999999999,28861216.74164121,15848931.924611108,0.4761904761904761,0.4999999999999991,1,4.1,1412537.5446227526,1,0.30512088887906236
24,123,2019,3,1,4.333333333333333,4.8,53.38,18674007.01385661,1412537.5446227526,0.9090909090909092,-0.3499999999999996,1,4.3,2818382.9312644494,1,0.3202542272183215
24,123,2020,3,1,4.4,4.8,53.01333333333334,20079852.40049831,2818382.9312644494,0.9090909090909092,-0.1499999999999994,5,4.8,39697640.03016668,1,0.3261301911266708
24,123,2021,7,5,4.457142857142856,4.8,35.05571428571428,43928560.50605388,39697640.03016668,4.545454545454545,0.3600000000000003,1,4.6,7943282.347242805,1,0.2875550531581453
24,123,2022,7,1,4.528571428571428,4.8,39.01428571428572,50459305.30867393,7943282.347242805,0.3225806451612903,0.0833333333333339,2,4.9,25205594.316947877,1,0.31839414835533253
24,123,2023,8,2,4.574999999999999,4.9,38.01575,72846516.69435735,25205594.316947877,0.6451612903225806,0.0333333333333332,1,4.4,3981071.7055349774,1,0.3201194821591609
24,123,2024,4,1,4.55,4.9,58.83425,37129948.36972565,3981071.7055349774,0.625,-0.1999999999999993,2,4.5,11246826.503806982,1,0.3228570229828579
24,124,2002,8,2,4.35,4.6,39.3,32070153.21138053,3990524.6299377657,0.6451612903225806,-0.1999999999999993,3,4.7,27106749.237505265,1,0.31943892326535306
24,124,2003,8,3,4.45,4.7,33.5,45840010.85148527,27106749.237505265,1.1538461538461535,0.2933333333333348,1,4.1,1412537.5446227526,1,0.3165128745524743
24,124,2004,6,1,4.4,4.7,38.45,32509811.412065785,1412537.5446227526,0.3846153846153846,-0.3600000000000003,1,4.1,1412537.5446227526,1,0.3213204282669751
24,124,2005,5,1,4.42,4.7,41.04,29931824.32675077,1412537.5446227526,0.4761904761904761,-0.4000000000000003,0,0.0,0.0,1,0.32247275237903006
24,124,2006,2,0,4.1,4.1,43.85,2825075.089245505,0.0,0.0,-0.0999999999999996,3,4.4,7799454.636799427,1,0.2837764915008632
24,124,2007,4,3,4.2,4.4,39.675,9211992.18142218,7799454.636799427,5.0,0.1333333333333337,3,4.4,8794716.951768309,1,0.2835325842274355
24,124,2008,6,3,4.266666666666667,4.4,41.03333333333333,16594171.588567736,8794716.951768309,1.875,0.0666666666666664,2,4.4,6799454.636799427,1,0.30482509292594195
24,124,2009,8,2,4.2875,4.4,39.625,23393626.22536716,6799454.636799427,0.6451612903225806,0.083333333333333,1,4.2,1995262.3149688828,1,0.30647401478816055
24,124,2010,6,1,4.3,4.4,38.75,17589433.903536618,1995262.3149688828,0.3846153846153846,-0.1199999999999992,1,4.7,11220184.543019652,1,0.3144227221167363
24,124,2011,4,1,4.4,4.7,38.6,20014901.49478796,11220184.543019652,0.625,0.4000000000000003,2,4.9,28010624.637586918,1,0.30526777563256485
24,124,2012,4,2,4.575,4.9,42.275,41226071.49557545,28010624.637586918,1.818181818181818,0.25,5,4.8,32410889.83872629,1,0.3165522463560679
24,124,2013,8,5,4.525,4.9,39.7975,71641699.01933286,32410889.83872629,3.125,-0.2800000000000002,3,4.5,11017022.502061222,1,0.2985702509515734
24,124,2014,10,3,4.449999999999999,4.9,37.756,71438536.97837442,11017022.502061222,0.8333333333333333,-0.1666666666666669,2,4.6,13566695.599146295,1,0.318893367095436
24,124,2015,10,2,4.42,4.8,36.196,56994607.93993381,13566695.599146295,0.4878048780487805,0.1625000000000005,3,4.7,27106749.237505265,1,0.31979489889438184
24,124,2016,8,3,4.5,4.7,33.19625,51690467.33871278,27106749.237505265,1.1538461538461535,0.2133333333333329,3,4.3,5813645.246233332,1,0.31627748047571713
24,124,2017,8,3,4.4375,4.7,31.495,46487090.08288489,5813645.246233332,1.1538461538461535,-0.4333333333333327,8,5.2,127466344.53939232,1,0.31538425328440617
24,124,2018,14,8,4.542857142857144,5.2,29.982142857142858,160386739.02313092,127466344.53939232,2.5806451612903225,0.25,1,4.5,5623413.251903491,1,0.2800202013865474
24,124,2019,12,1,4.516666666666667,5.2,31.38333333333333,138903403.03752914,5623413.251903491,0.1785714285714285,-0.0181818181818185,6,4.7,48888451.83840092,1,0.31081801799013475
24,124,2020,15,6,4.613333333333333,5.2,29.19533333333333,181978209.62969676,48888451.83840092,1.3043478260869563,-0.0500000000000007,1,4.7,11220184.543019652,1,0.29764305725139056
24,124,2021,8,1,4.5875,4.7,26.28,65732049.63332406,11220184.543019652,0.2777777777777778,0.128571428571429,3,4.6,10938544.662211688,1,0.3157925582060164
24,124,2022,10,3,4.500000000000001,4.7,23.6196,71047181.04363225,10938544.662211688,0.8333333333333333,-0.3333333333333339,0,0.0,0.0,1,0.3123291725152112
24,124,2023,4,0,4.375,4.7,19.849,22158729.20523134,0.0,0.0,-0.375,2,4.7,22440369.086039305,1,0.3220420445128869
24,124,2024,5,2,4.44,4.7,27.5454,33378913.748250995,22440369.086039305,1.25,0.4333333333333335,2,4.5,8441796.18316794,1,0.30826122488571034
24,125,2002,13,1,4.623076923076924,5.8,35.64615384615385,633551172.7783276,3981071.7055349774,0.1639344262295082,-0.2416666666666662,0,0.0,0.0,1,0.2828242455724495
24,125,2003,9,0,4.633333333333334,5.8,33.86666666666667,596877571.3532584,0.0,0.0,-0.6333333333333337,1,4.6,7943282.347242805,1,0.2643310737766716
24,125,2004,2,1,4.5,4.6,31.55,11924354.052777782,7943282.347242805,1.6666666666666667,0.1999999999999993,2,4.5,9604484.957438467,1,0.3214832763608043
24,125,2005,3,2,4.5,4.6,34.666666666666664,17547767.304681275,9604484.957438467,3.333333333333333,-0.1499999999999994,4,4.9,28372998.33059008,1,0.3078341697842141
24,125,2006,7,4,4.428571428571429,4.9,40.42857142857143,45920765.63527135,28372998.33059008,2.5,-0.125,4,4.4,11613099.883032758,1,0.3158308906880275
24,125,2007,10,4,4.36,4.9,41.38,49590583.1710613,11613099.883032758,1.2903225806451613,-0.0999999999999987,10,4.5,26047375.1690884,1,0.31710724570579574
24,125,2008,18,10,4.28888888888889,4.9,41.277777777777786,66033473.38271123,26047375.1690884,2.439024390243903,-0.0875000000000003,8,6.1,1452263498.6411462,1,0.2726894126355688
24,125,2009,22,8,4.4,6.1,35.81818181818182,1489923973.6932669,1452263498.6411462,1.1267605633802815,0.3732142857142859,11,6.3,2862921934.0844226,1,0.17044953441269584
24,125,2010,29,11,4.46896551724138,6.3,35.92758620689656,4341232807.894659,2862921934.0844226,1.208791208791209,0.1232323232323242,2,5.2,71039016.79526223,1,0.1376098963409308
24,125,2011,21,2,4.614285714285716,6.3,33.24285714285715,4386224449.52083,71039016.79526223,0.2083333333333333,0.3157894736842097,2,4.1,2412537.544622753,1,0.232870520138243
24,125,2012,15,2,4.526666666666667,6.3,36.56666666666667,2936373488.424308,2412537.544622753,0.303030303030303,-0.5500000000000007,4,4.6,17385078.530410744,1,0.23760090991600946
24,125,2013,8,4,4.4125,5.2,42.3525,90836632.87029572,17385078.530410744,1.9047619047619049,-0.125,3,5.2,76662430.04716572,1,0.3100204777435538
24,125,2014,9,3,4.422222222222222,5.2,41.41222222222222,96460046.12219922,76662430.04716572,0.9677419354838708,0.5166666666666666,5,4.6,23184533.16721017,1,0.2859340857343689
24,125,2015,12,5,4.483333333333333,5.2,46.8775,117232041.74478662,23184533.16721017,1.3888888888888888,-0.1085714285714294,4,4.8,28605859.51808725,1,0.31208687470947954
24,125,2016,12,4,4.525,5.2,39.4075,128452822.73246317,28605859.51808725,0.9756097560975612,-0.0749999999999992,3,4.6,10938544.662211688,1,0.3162471407612504
24,125,2017,12,3,4.4,4.8,40.42,62728937.34750912,10938544.662211688,0.6521739130434783,-0.1777777777777771,5,4.7,27448082.75236161,1,0.3166998253261908
24,125,2018,12,5,4.4,4.8,33.77083333333333,66992486.93266054,27448082.75236161,1.3888888888888888,0.0342857142857138,4,5.0,75482333.16388182,1,0.3111709327006482
24,125,2019,12,4,4.508333333333334,5.0,34.4025,113868960.5784551,75482333.16388182,0.9756097560975612,0.4375,5,5.1,82960996.35909244,1,0.292625510165663
24,125,2020,14,5,4.621428571428571,5.1,31.515,185891412.2753359,82960996.35909244,1.0869565217391306,0.0911111111111111,1,4.6,7943282.347242805,1,0.29388339407842085
24,125,2021,10,1,4.72,5.1,26.678,166386611.87021708,7943282.347242805,0.2173913043478261,-0.1333333333333328,5,4.5,19561890.683477305,1,0.30465131608714147
24,125,2022,11,5,4.536363636363636,5.1,25.71481818181818,110466169.38981256,19561890.683477305,1.6129032258064515,-0.286666666666667,8,5.8,534298630.87351054,1,0.31099755365493137
24,125,2023,14,8,4.5,5.8,24.802857142857142,561803803.9042305,534298630.87351054,2.5806451612903225,0.145833333333333,6,4.5,22277201.616493613,1,0.24544899948295285
24,125,2024,19,6,4.447368421052633,5.8,27.53268421052632,576137723.1734813,22277201.616493613,0.9090909090909092,-0.1423076923076918,2,4.4,5976334.02050386,1,0.28221187158414585
24,126,2002,2,0,4.449999999999999,4.6,21.5,10761665.278507257,0.0,0.0,-0.4499999999999993,0,0.0,0.0,1,0.3228702144793161
24,126,2003,1,0,4.3,4.3,33.0,2818382.9312644494,0.0,0.0,-0.2999999999999998,2,4.7,12632722.087642403,1,0.32058213018873977
24,126,2004,2,2,4.4,4.7,27.55,12632722.087642403,12632722.087642403,20.0,0.4000000000000003,0,0.0,0.0,1,0.24074116228381165
24,126,2005,2,0,4.4,4.7,27.55,12632722.087642403,0.0,0.0,-0.4000000000000003,0,0.0,0.0,1,0.3254842573265194
24,126,2006,2,0,4.4,4.7,27.55,12632722.087642403,0.0,0.0,-0.4000000000000003,3,4.6,17547767.304681275,1,0.3254842573265194
24,126,2007,3,3,4.5,4.6,14.066666666666668,17547767.304681275,17547767.304681275,30.0,0.5,0,0.0,0.0,1,0.21267021780392042
24,126,2008,3,0,4.5,4.6,14.066666666666668,17547767.304681275,0.0,0.0,-0.5,1,4.0,1000000.0,1,0.3170051321588991
24,126,2009,4,1,4.375,4.6,19.3,18547767.304681275,1000000.0,0.625,-0.5,2,4.4,5976334.02050386,1,0.30985773188093607
24,126,2010,3,2,4.2,4.4,35.0,6976334.02050386,5976334.02050386,3.333333333333333,0.3000000000000007,3,4.7,16201256.24855463,1,0.2901813132398431
24,126,2011,6,3,4.283333333333334,4.7,32.6,23177590.26905849,16201256.24855463,1.875,0.166666666666666,2,4.7,12632722.087642403,1,0.31474205672959976
24,126,2012,7,2,4.357142857142857,4.7,32.94285714285714,34810312.3567009,12632722.087642403,0.7692307692307692,0.0599999999999996,2,4.5,8441796.18316794,1,0.3164749034133087
24,126,2013,7,2,4.385714285714286,4.7,32.94285714285714,37275774.519364975,8441796.18316794,0.7692307692307692,0.0200000000000004,0,0.0,0.0,1,0.3210135250059381
24,126,2014,4,0,4.4,4.7,35.0,21074518.270810347,0.0,0.0,-0.4000000000000003,0,0.0,0.0,1,0.32239212752990615
24,126,2015,2,0,4.4,4.5,35.0,8441796.18316794,0.0,0.0,-0.4000000000000003,7,5.2,105642597.89534438,1,0.325774710898439
24,126,2016,7,7,4.5857142857142845,5.2,15.888571428571426,105642597.89534438,105642597.89534438,70.0,0.5857142857142845,8,6.0,1106720290.2746768,1,0.15846118371091644
24,126,2017,15,8,4.713333333333334,6.0,13.734,1212362888.170021,1106720290.2746768,2.2222222222222223,0.2392857142857147,2,4.6,11924354.052777782,1,0.1995831753151287
24,126,2018,17,2,4.688235294117647,6.0,13.29470588235294,1224287242.2227986,11924354.052777782,0.2631578947368421,-0.2133333333333338,1,4.4,3981071.7055349774,1,0.2651894774371532
24,126,2019,11,1,4.727272727272728,6.0,11.344545454545454,1122625716.0329895,3981071.7055349774,0.196078431372549,-0.3599999999999994,1,4.4,3981071.7055349774,1,0.2585308118901484
24,126,2020,4,1,4.45,4.6,10.0,19886497.463847738,3981071.7055349774,0.625,-0.0666666666666664,3,4.7,19661980.72618759,1,0.3219487045539668
24,126,2021,5,3,4.46,4.7,10.0,27624124.137257542,19661980.72618759,2.727272727272727,0.0999999999999996,1,4.7,11220184.543019652,1,0.31442029784028447
24,126,2022,5,1,4.5200000000000005,4.7,10.0,34863236.97474223,11220184.543019652,0.4761904761904761,0.2249999999999996,1,4.5,5623413.251903491,1,0.31530664910036027
24,126,2023,5,1,4.54,4.7,10.0,36505578.521110736,5623413.251903491,0.4761904761904761,-0.0499999999999998,1,4.0,1000000.0,1,0.32201290486506323
24,126,2024,3,1,4.4,4.7,20.917666666666666,17843597.79492314,1000000.0,0.9090909090909092,-0.5999999999999996,3,5.1,63335674.07097182,1,0.3058476283774791
24,127,2002,7,1,4.457142857142857,5.0,33.72857142857143,77257838.02039768,1995262.3149688828,0.3225806451612903,-0.2999999999999998,0,0.0,0.0,1,0.32285192205413826
24,127,2003,4,0,4.425,5.0,34.275,40241452.16855616,0.0,0.0,-0.4249999999999998,0,0.0,0.0,1,0.32362519985856536
24,127,2004,1,0,4.2,4.2,33.0,1995262.3149688828,0.0,0.0,-0.2000000000000001,2,4.8,21472345.1765146,1,0.30722836232762507
24,127,2005,2,2,4.65,4.8,5.85,21472345.1765146,21472345.1765146,20.0,0.6500000000000004,3,4.4,7799454.636799427,1,0.2067087969631181
24,127,2006,5,3,4.4,4.8,24.160000000000004,29271799.813314028,7799454.636799427,2.727272727272727,-0.4166666666666669,1,4.3,2818382.9312644494,1,0.3112286029221335
24,127,2007,6,1,4.383333333333334,4.8,21.383333333333336,32090182.744578477,2818382.9312644494,0.3846153846153846,-0.1000000000000005,1,4.3,2818382.9312644494,1,0.32772419468501685
24,127,2008,5,1,4.26,4.4,23.520000000000003,13436220.499328325,2818382.9312644494,0.4761904761904761,0.0499999999999998,4,5.0,46365513.58572602,1,0.3090602072355559
24,127,2009,6,4,4.483333333333333,5.0,14.783333333333331,52002279.44825493,46365513.58572602,3.636363636363636,0.2750000000000003,1,4.0,1000000.0,1,0.3013573306985388
24,127,2010,6,1,4.433333333333334,5.0,15.1,50183896.51699048,1000000.0,0.3846153846153846,-0.5200000000000005,0,0.0,0.0,1,0.31108251584257957
24,127,2011,5,0,4.46,5.0,17.92,47365513.58572602,0.0,0.0,-0.4599999999999999,1,4.9,22387211.385683425,1,0.3190314971040722
24,127,2012,2,1,4.45,4.9,8.25,23387211.385683425,22387211.385683425,1.6666666666666667,0.9000000000000004,2,4.7,14038567.4742841,1,0.27002820482885403
24,127,2013,3,2,4.633333333333334,4.9,8.21,36425778.85996753,14038567.4742841,3.333333333333333,-0.4000000000000003,1,4.3,2818382.9312644494,1,0.2923161458583497
24,127,2014,4,1,4.550000000000001,4.9,16.54,39244161.791231975,2818382.9312644494,0.625,-0.3333333333333339,3,4.5,10437058.498136822,1,0.3221234575455387
24,127,2015,6,3,4.383333333333334,4.7,19.01,27294008.90368537,10437058.498136822,1.875,-0.1000000000000005,0,0.0,0.0,1,0.3198222558427686
24,127,2016,4,0,4.325,4.5,24.1325,13255441.429401273,0.0,0.0,-0.3250000000000002,1,4.4,3981071.7055349774,1,0.31663475089815335
24,127,2017,4,1,4.3500000000000005,4.5,20.3125,14418130.2036718,3981071.7055349774,0.625,0.0666666666666673,1,4.7,11220184.543019652,1,0.3207749755644184
24,127,2018,2,1,4.550000000000001,4.7,29.085,15201256.24855463,11220184.543019652,1.6666666666666667,0.2999999999999998,1,4.4,3981071.7055349774,1,0.31478703795531066
24,127,2019,3,1,4.500000000000001,4.7,24.566666666666663,19182327.954089608,3981071.7055349774,0.9090909090909092,-0.1500000000000003,2,4.5,9604484.957438467,1,0.32694560946977413
24,127,2020,4,2,4.5,4.7,16.8625,24805741.2059931,9604484.957438467,1.818181818181818,-0.1000000000000005,7,5.0,73771051.55966824,1,0.3238081217045402
24,127,2021,10,7,4.5,5.0,10.553,87356608.22264169,73771051.55966824,4.375,0.0952380952380957,3,4.5,10437058.498136822,1,0.28156821507243274
24,127,2022,12,3,4.466666666666666,5.0,10.0,93812595.01524352,10437058.498136822,0.6521739130434783,-0.177777777777778,2,4.2,3990524.6299377657,1,0.31843190993531356
24,127,2023,12,2,4.425,5.0,10.0,88198634.68774281,3990524.6299377657,0.3921568627450981,-0.2700000000000004,2,4.8,18667314.85587556,1,0.31835554267633687
24,127,2024,7,2,4.357142857142857,4.8,10.0,33094897.983950157,18667314.85587556,0.7692307692307692,0.2700000000000004,0,0.0,0.0,1,0.3128693041986192
24,128,2002,1,0,4.6,4.6,43.3,7943282.347242805,0.0,0.0,-0.5999999999999996,0,0.0,0.0,1,0.3083820063447381
24,128,2003,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,128,2004,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,128,2005,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,128,2006,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,128,2007,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,128,2008,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,128,2009,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,128,2010,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.9,22387211.385683425,1,0.3297599860652024
24,128,2011,1,1,4.9,4.9,10.0,22387211.385683425,22387211.385683425,10.0,0.9000000000000004,1,4.6,7943282.347242805,1,0.19662982017058422
24,128,2012,2,1,4.75,4.9,20.0,30330493.73292623,7943282.347242805,1.6666666666666667,-0.3000000000000007,0,0.0,0.0,1,0.30100968221690855
24,128,2013,2,0,4.75,4.9,20.0,30330493.73292623,0.0,0.0,-0.75,0,0.0,0.0,1,0.2886261013526321
24,128,2014,1,0,4.6,4.6,30.0,7943282.347242805,0.0,0.0,-0.5999999999999996,0,0.0,0.0,1,0.3105300550679378
24,128,2015,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,128,2016,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,128,2017,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.4,3981071.7055349774,1,0.3297599860652024
24,128,2018,1,1,4.4,4.4,10.0,3981071.7055349774,3981071.7055349774,10.0,0.4000000000000003,0,0.0,0.0,1,0.2668325589639231
24,128,2019,1,0,4.4,4.4,10.0,3981071.7055349774,0.0,0.0,-0.4000000000000003,0,0.0,0.0,1,0.32295575350201855
24,128,2020,1,0,4.4,4.4,10.0,3981071.7055349774,0.0,0.0,-0.4000000000000003,0,0.0,0.0,1,0.32295575350201855
24,128,2021,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,128,2022,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,128,2023,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,128,2024,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2002,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2003,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2004,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2005,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2006,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.4,3981071.7055349774,1,0.3297599860652024
24,129,2007,1,1,4.4,4.4,28.5,3981071.7055349774,3981071.7055349774,10.0,0.4000000000000003,0,0.0,0.0,1,0.2697646288926551
24,129,2008,1,0,4.4,4.4,28.5,3981071.7055349774,0.0,0.0,-0.4000000000000003,0,0.0,0.0,1,0.32358265891093274
24,129,2009,1,0,4.4,4.4,28.5,3981071.7055349774,0.0,0.0,-0.4000000000000003,0,0.0,0.0,1,0.32358265891093274
24,129,2010,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2011,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2012,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2013,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2014,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2015,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2016,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2017,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2018,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2019,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2020,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2021,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2022,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2023,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,129,2024,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2002,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2003,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2004,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2005,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2006,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2007,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2008,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2009,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2010,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2011,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2012,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2013,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.6,7943282.347242805,1,0.3297599860652024
24,139,2014,1,1,4.6,4.6,15.01,7943282.347242805,7943282.347242805,10.0,0.5999999999999996,0,0.0,0.0,1,0.2516696547035967
24,139,2015,1,0,4.6,4.6,15.01,7943282.347242805,0.0,0.0,-0.5999999999999996,0,0.0,0.0,1,0.3103097391777351
24,139,2016,1,0,4.6,4.6,15.01,7943282.347242805,0.0,0.0,-0.5999999999999996,0,0.0,0.0,1,0.3103097391777351
24,139,2017,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2018,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2019,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2020,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2021,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2022,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2023,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
24,139,2024,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
